200304220094-001	1020	20030422	1	1017120	1	5.4
200304220094-001	1020	20030422	2	1006515	1	1.7
200304220095-001	1020	20030422	1	1005653	1	24.5
200304220096-001	1020	20030422	1	1024533	1	10.3
200304220097-001	1020	20030422	1	1001857	1	2.2
200304220098-001	1020	20030422	1	1001653	1	4.7
200304220099-001	1020	20030422	1	1014332	1	0.8
200304220099-001	1020	20030422	2	1007370	1	2.4
200304220100-001	1020	20030422	1	1001371	1	2.1
200304220100-001	1020	20030422	2	1003476	1	2.6
200304220100-001	1020	20030422	3	1021593	1	4.5
200304220101-001	1020	20030422	1	1023261	1	5.8
200304220101-001	1020	20030422	2	1000238	2	3.6
200304220101-001	1020	20030422	3	1021557	1	9.8
200304220102-001	1020	20030422	1	1015031	1	1.9
200304220103-001	1020	20030422	1	1012845	2	8.8
200304220104-001	1020	20030422	1	1002286	1	6.3
200304220105-001	1020	20030422	1	1001552	1	7.5
200304220106-001	1020	20030422	1	1001883	1	1.9
200304220106-001	1020	20030422	2	1023680	1	1.8
200304220107-001	1020	20030422	1	1015025	1	1.9
200304220107-001	1020	20030422	2	1003299	3	0.9
200304220107-001	1020	20030422	3	1023680	1	1.8
200304220108-001	1020	20030422	1	1005574	2	1.5
200304220108-001	1020	20030422	2	1004319	1	0.7
200304220109-001	1020	20030422	1	1003299	2	0.9
200304220109-001	1020	20030422	2	1008153	1	1
200304220109-001	1020	20030422	3	1014454	1	2.6
200304220110-001	1020	20030422	1	1005567	24	1.5
200304220110-001	1020	20030422	2	1015143	1	4.3
200304220110-001	1020	20030422	3	1007474	1	4.9
200304220110-001	1020	20030422	4	1006506	6	1
200304220110-001	1020	20030422	5	1008451	1	3
200304220110-001	1020	20030422	6	1015224	4	0.9
200304220110-001	1020	20030422	7	1003273	10	0.7
200304220110-001	1020	20030422	8	1007146	1	1.9
200304220110-001	1020	20030422	9	1005233	4	2.2
200304220110-001	1020	20030422	10	1005259	1	2.2
200304220110-001	1020	20030422	11	1013364	2	1.5
200304220110-001	1020	20030422	12	1014825	1	6.2
200304220110-001	1020	20030422	13	1010490	1	10.2
200304220110-001	1020	20030422	14	1002408	24	1.8
200304220110-001	1020	20030422	15	1007567	1	4.7
200304220110-001	1020	20030422	16	1011715	1	5
200304220111-001	1020	20030422	1	1021556	1	6.8
200304220111-001	1020	20030422	2	1021555	1	7.4
200304220112-001	1020	20030422	1	1026092	1	5.3
200304220113-001	1020	20030422	1	1013610	2	11.5
200304220113-001	1020	20030422	2	1006081	1	7
200304220113-001	1020	20030422	3	1026197	1	26.6
200304220114-001	1020	20030422	1	1017011	0.175	10.8
200304220114-001	1020	20030422	2	1011814	1	1.1
200304220115-001	1020	20030422	1	1006904	1	12.7
200304220115-001	1020	20030422	2	1000951	1	2.4
200304220116-001	1020	20030422	1	1015252	1	12.5
200304220116-001	1020	20030422	2	1004867	1	3.5
200304220117-001	1020	20030422	1	1014926	1	14
200304220118-001	1020	20030422	1	1001322	1	2.8
200304220118-001	1020	20030422	2	1003296	1	5.2
200304220119-001	1020	20030422	1	1008134	1	1.2
200304220119-001	1020	20030422	2	1003253	1	3.9
200304220120-001	1020	20030422	1	1004587	1	1.3
200304220120-001	1020	20030422	2	1002645	2	96.8
200304220121-001	1020	20030422	1	1008444	1	1.1
200304220121-001	1020	20030422	2	1007275	1	5.2
200304220121-001	1020	20030422	3	1021341	1	4.2
200304220122-001	1020	20030422	1	1021388	1	1.4
200304220122-001	1020	20030422	2	1014138	1	1.6
200304220123-001	1020	20030422	1	1026026	1	2.1
200304220124-001	1020	20030422	1	1004848	2	2.2
200304220124-001	1020	20030422	2	1005369	1	2.2
200304220125-001	1020	20030422	1	1017551	1	2.5
200304220126-001	1020	20030422	1	1020502	1	26.9
200304220128-001	1020	20030422	1	1016254	1	2.2
200304220128-001	1020	20030422	2	1001322	1	2.8
200304220128-001	1020	20030422	3	1001249	1	1.1
200304220129-001	1020	20030422	1	1001857	1	2.2
200304220130-001	1020	20030422	2	1011788	1	7
200304220130-001	1020	20030422	3	1003386	1	4.4
200304220130-001	1020	20030422	4	1004553	1	2.5
200304220131-001	1020	20030422	1	1004778	1	1
200304220132-001	1020	20030422	1	1007567	1	4.7
200304220132-001	1020	20030422	2	1001583	1	26.4
200304220132-001	1020	20030422	3	1000952	5	0.8
200304220132-001	1020	20030422	4	1004845	1	0.8
200304220133-001	1020	20030422	1	1001820	2	6.9
200304220134-001	1020	20030422	1	1002408	48	1.8
200304220134-001	1020	20030422	2	1013610	1	11.5
200304220135-001	1020	20030422	1	1015224	2	0.9
200304220136-001	1020	20030422	1	1001048	16	3.2
200304220137-001	1020	20030422	1	1005567	1	1.5
200304220138-001	1020	20030422	1	1005085	1	1.3
200304220138-001	1020	20030422	2	1014953	1	2.9
200304220139-001	1020	20030422	1	1020986	1	15.6
200304220139-001	1020	20030422	2	1008767	0.22	43
200304220139-001	1020	20030422	3	1018819	1	6.9
200304220139-001	1020	20030422	4	1005564	1	9.9
200304220140-001	1020	20030422	1	1023686	4	1.6
200304220140-001	1020	20030422	2	1001782	2	2.4
200304220141-001	1020	20030422	1	1006609	1	2.2
200304220141-001	1020	20030422	2	1006677	2	4.5
200304220142-001	1020	20030422	1	1013518	1	3.2
200304220143-001	1020	20030422	1	1002743	2	5.5
200304220143-001	1020	20030422	2	1002620	2	5.6
200304220144-001	1020	20030422	1	1002408	1	1.8
200304220145-001	1020	20030422	1	1001784	1	6.9
200304220145-001	1020	20030422	2	1003624	1	6.6
200304220146-001	1020	20030422	1	1001249	24	1.1
200304220146-001	1020	20030422	2	1022120	2	11.3
200304220147-001	1020	20030422	1	1008164	1	1.8
200304220148-001	1020	20030422	1	1011403	4	1.4
200304220149-001	1020	20030422	1	1015304	1	11.7
200304220150-001	1020	20030422	1	1018707	1	20.8
200304220150-001	1020	20030422	2	1002416	2	4.7
200304220150-001	1020	20030422	3	1006757	1	4.6
200304220150-001	1020	20030422	4	1004015	1	2.6
200304220150-001	1020	20030422	5	1006160	1	4.4
200304220150-001	1020	20030422	6	1006106	1	3.6
200304220150-001	1020	20030422	7	1003863	1	8.4
200304220151-001	1020	20030422	1	1022276	0.245	11.2
200304220152-001	1020	20030422	1	1026030	1	2.4
200304220153-001	1020	20030422	1	1026030	1	2.4
200304220154-001	1020	20030422	1	1016252	1	1
200304220154-001	1020	20030422	2	1005644	1	3.4
200304220155-001	1020	20030422	1	1001507	4	6.5
200304220155-001	1020	20030422	2	1001893	10	2.2
200304220155-001	1020	20030422	3	1001723	1	4.5
200304220156-001	1020	20030422	1	1002065	1	19.8
200304220157-001	1020	20030422	1	1022513	0.185	28.8
200304220157-001	1020	20030422	2	1022744	0.095	48
200304220158-001	1020	20030422	1	1001963	1	4.7
200304220158-001	1020	20030422	2	1001784	1	6.9
200304220158-001	1020	20030422	3	1020436	1	2.6
200304220158-001	1020	20030422	4	1001565	2	4.9
200304220158-001	1020	20030422	5	1001101	4	0.8
200304220158-001	1020	20030422	6	1022505	1	9.7
200304220158-001	1020	20030422	7	1016336	1	3.9
200304220159-001	1020	20030422	1	1011740	1	0.9
200304220159-001	1020	20030422	2	1001918	1	1.6
200304220160-001	1020	20030422	1	1004272	1	2.1
200304220161-001	1020	20030422	1	1002527	1	16.1
200304220162-001	1020	20030422	1	1001812	2	1.8
200304220163-001	1020	20030422	1	1006871	1	2.9
200304220163-001	1020	20030422	2	1007461	1	30.5
200304220163-001	1020	20030422	3	1000370	1	24.3
200304220163-001	1020	20030422	4	1004268	1	2.8
200304220163-001	1020	20030422	5	1005586	1	2.8
200304220163-001	1020	20030422	6	1003273	4	0.7
200304220164-001	1020	20030422	1	1004391	1	3.6
200304220164-001	1020	20030422	2	1013380	1	2.7
200304220164-001	1020	20030422	3	1014198	1	3.2
200304220164-001	1020	20030422	4	1002436	1	8.8
200304220164-001	1020	20030422	5	1002969	1	4.8
200304220165-001	1020	20030422	1	1001812	2	1.8
200304220166-001	1020	20030422	1	1004553	2	2.5
200304220167-001	1020	20030422	1	1021222	1	7.5
200304220167-001	1020	20030422	2	1015822	1	11.7
200304220167-001	1020	20030422	3	1020995	1	9.5
200304220168-001	1020	20030422	1	1025943	0.135	11.8
200304220169-001	1020	20030422	1	1007297	1	4.3
200304220170-001	1020	20030422	1	1001328	2	3.6
200304220171-001	1020	20030422	1	1006617	1	4.5
200304220172-001	1020	20030422	1	1007834	1	5.2
200304220173-001	1020	20030422	1	1001812	1	1.8
200304220173-001	1020	20030422	2	1002041	1	2.6
200304220174-001	1020	20030422	1	1002030	1	1
200304220174-001	1020	20030422	2	1004553	4	2.5
200304220174-001	1020	20030422	3	1006506	10	1
200304220174-001	1020	20030422	4	1005360	1	1.5
200304220174-001	1020	20030422	5	1005374	3	1.9
200304220174-001	1020	20030422	6	1024181	2	2
200304220174-001	1020	20030422	7	1024182	2	1.8
200304220174-001	1020	20030422	8	1024183	2	1.9
200304220175-001	1020	20030422	1	1024183	1	1.9
200304220175-001	1020	20030422	2	1005374	3	1.9
200304220176-001	1020	20030422	1	1005501	1	1.9
200304220176-001	1020	20030422	2	1001189	1	2.4
200304220176-001	1020	20030422	3	1004176	1	2.1
200304220176-001	1020	20030422	4	1005386	2	1.2
200304220177-001	1020	20030422	1	1007094	1	4.2
200304220178-001	1020	20030422	1	1004351	1	1.3
200304220179-001	1020	20030422	1	1002408	1	1.8
200304220179-001	1020	20030422	2	1002804	1	3.2
200304220180-001	1020	20030422	1	1005845	1	36.8
200304220180-001	1020	20030422	2	1004913	2	2
200304220180-001	1020	20030422	3	1004870	1	2.2
200304220180-001	1020	20030422	4	1004858	2	2.2
200304220181-001	1020	20030422	1	1009985	1	0.8
200304220181-001	1020	20030422	2	1005584	1	0.9
200304220182-001	1020	20030422	1	1003331	1	3.3
200304220183-001	1020	20030422	1	1019630	1	6.5
200304220184-001	1020	20030422	1	1005857	1	17.4
200304220185-001	1020	20030422	1	1001354	1	20
200304220185-001	1020	20030422	2	1006169	2	4.9
200304220185-001	1020	20030422	3	1001812	2	1.8
200304220186-001	1020	20030422	1	1021367	2	1.4
200304220186-001	1020	20030422	2	1001101	4	0.8
200304220186-001	1020	20030422	3	1004836	1	0.8
200304220186-001	1020	20030422	4	1004845	1	0.8
200304220187-001	1020	20030422	1	1013715	1	5.8
200304220188-001	1020	20030422	1	1001894	1	6.9
200304220189-001	1020	20030422	1	1014942	2	2.9
200304220189-001	1020	20030422	2	1023487	1	2.5
200304220189-001	1020	20030422	3	1006617	1	4.5
200304220189-001	1020	20030422	4	1008394	1	3.2
200304220189-001	1020	20030422	5	1000788	1	3.2
200304220189-001	1020	20030422	6	1006872	2	1.3
200304220189-001	1020	20030422	7	1000698	1	3.7
200304220189-001	1020	20030422	8	1001355	1	1.5
200304220189-001	1020	20030422	9	1011950	1	7.5
200304220190-001	1020	20030422	1	1004830	1	3.1
200304220190-001	1020	20030422	2	1004995	1	2.1
200304220190-001	1020	20030422	3	1004375	1	2.9
200304220190-001	1020	20030422	4	1006506	2	1
200304220191-001	1020	20030422	1	1001045	1	1.1
200304220191-001	1020	20030422	2	1021326	1	0.8
200304220191-001	1020	20030422	3	1001262	3	0.9
200304220191-001	1020	20030422	4	1002939	1	0.9
200304220191-001	1020	20030422	5	1003480	1	1.4
200304220191-001	1020	20030422	6	1006506	1	1
200304220192-001	1020	20030422	1	1012597	1	21
200304220193-001	1020	20030422	1	1006617	1	4.5
200304220194-001	1020	20030422	1	1004605	1	7.8
200304220195-001	1020	20030422	1	1015715	1	1
200304220195-001	1020	20030422	2	1006609	1	2.2
200304220195-001	1020	20030422	3	1013977	1	1.3
200304220195-001	1020	20030422	4	1000572	1	2.5
200304220195-001	1020	20030422	5	1006050	1	1
200304220195-001	1020	20030422	6	1022532	0.395	11.9
200304220196-001	1020	20030422	1	1008383	3	1.6
200304220196-001	1020	20030422	2	1008463	1	2.7
200304220197-001	1020	20030422	1	1004272	1	2.1
200304220197-001	1020	20030422	2	1016244	1	2.8
200304220198-001	1020	20030422	1	1006084	1	2.9
200304220199-001	1020	20030422	1	1001552	1	7.5
200304220200-001	1020	20030422	1	1005332	1	12.3
200304220200-001	1020	20030422	2	1006159	1	7.2
200304220200-001	1020	20030422	3	1001328	1	3.6
200304220200-001	1020	20030422	4	1021617	1	6.6
200304220200-001	1020	20030422	5	1002500	1	14.1
200304220200-001	1020	20030422	6	1002616	1	9.2
200304220200-001	1020	20030422	7	1001855	1	3.4
200304220200-001	1020	20030422	8	1006001	1	2.4
200304220200-001	1020	20030422	9	1015031	2	1.9
200304220200-001	1020	20030422	10	1001883	1	1.9
200304220200-001	1020	20030422	11	1002078	1	1.9
200304220201-001	1020	20030422	1	1010574	1	4.8
200304220202-001	1020	20030422	1	1008086	1	4.1
200304220203-001	1020	20030422	1	1004360	1	2.5
200304220203-001	1020	20030422	2	1004587	2	1.3
200304220204-001	1020	20030422	1	1001171	1	2.3
200304220205-001	1020	20030422	1	1001782	1	2.4
200304220206-001	1020	20030422	1	1010591	2	4.8
200304220207-001	1020	20030422	1	1005179	1	24.3
200304220207-001	1020	20030422	2	1004814	24	2
200304220208-001	1020	20030422	1	1011786	1	16
200304220209-001	1020	20030422	1	1001903	2	1.3
200304220210-001	1020	20030422	1	1002408	2	1.8
200304220210-001	1020	20030422	2	1004553	1	2.5
200304220211-001	1020	20030422	1	1014690	1	1
200304220212-001	1020	20030422	1	1024884	1	6.8
200304220212-001	1020	20030422	2	1000931	1	2.4
200304220213-001	1020	20030422	1	1001252	1	2.1
200304220213-001	1020	20030422	2	1017551	1	2.5
200304220213-001	1020	20030422	3	1002008	1	2.2
200304220214-001	1020	20030422	1	1002008	2	2.2
200304220214-001	1020	20030422	2	1015034	1	1.9
200304220214-001	1020	20030422	3	1005117	1	1.9
200304220215-001	1020	20030422	1	1001079	1	1.7
200304220215-001	1020	20030422	2	1011978	1	6
200304220216-001	1020	20030422	1	1014452	1	2.6
200304220217-001	1020	20030422	1	1008794	1	6.5
200304220217-001	1020	20030422	2	1005705	1	8.2
200304220217-001	1020	20030422	3	1008371	1	3.6
200304220217-001	1020	20030422	4	1008451	1	3
200304220217-001	1020	20030422	5	1001627	1	6.5
200304220217-001	1020	20030422	6	1006897	1	12.7
200304220217-001	1020	20030422	7	1020377	1	5.8
200304220217-001	1020	20030422	8	1020995	1	9.5
200304220217-001	1020	20030422	9	1005358	1	8.5
200304220217-001	1020	20030422	10	1005311	1	8.5
200304220218-001	1020	20030422	1	1000687	1	0.8
200304220218-001	1020	20030422	2	1000154	1	3.2
200304220219-001	1020	20030422	1	1021197	2	2
200304220219-001	1020	20030422	2	1002807	1	3.9
200304220220-001	1020	20030422	1	1023320	4	9.4
200304220221-001	1020	20030422	1	1006872	1	1.3
200304220222-001	1020	20030422	1	1003851	1	7.8
200304220222-001	1020	20030422	2	1003936	1	11.9
200304220222-001	1020	20030422	3	1001536	1	1.9
200304220223-001	1020	20030422	1	1006908	1	25.7
200304220224-001	1020	20030422	1	1005949	1	8.8
200304220224-001	1020	20030422	2	1002679	1	8.8
200304220225-001	1020	20030422	1	1001723	3	4.5
200304220225-001	1020	20030422	2	1018127	2	9.7
200304220226-001	1020	20030422	1	1001117	4	2
200304220226-001	1020	20030422	2	1007467	1	3.1
200304220226-001	1020	20030422	3	1004163	3	2.5
200304220227-001	1020	20030422	1	1026103	2	1.9
200304220227-001	1020	20030422	2	1003003	1	1.3
200304220227-001	1020	20030422	3	1002956	1	1.3
200304220228-001	1020	20030422	1	1023659	2	19.6
200304220228-001	1020	20030422	2	1000417	1	10.2
200304220229-001	1020	20030422	1	1006025	3	0.8
200304220229-001	1020	20030422	2	1006050	1	1
200304220230-001	1020	20030422	1	1011096	1	22.2
200304220230-001	1020	20030422	2	1001681	1	6.5
200304220230-001	1020	20030422	3	1011950	1	7.5
200304220231-001	1020	20030422	1	1005529	1	0.9
200304220231-001	1020	20030422	2	1005553	1	0.9
200304220231-001	1020	20030422	3	1003480	1	1.4
200304220232-001	1020	20030422	1	1004261	1	1.5
200304220233-001	1020	20030422	1	1005905	1	1.7
200304220233-001	1020	20030422	2	1007769	1	8
200304220233-001	1020	20030422	3	1011694	1	5.8
200304220233-001	1020	20030422	4	1010005	1	5.8
200304220234-001	1020	20030422	1	1001812	2	1.8
200304220235-001	1020	20030422	1	1001723	1	4.5
200304220235-001	1020	20030422	2	1002416	1	4.7
200304220235-001	1020	20030422	3	1024148	1	0.8
200304220235-001	1020	20030422	4	1003302	1	0.9
200304220235-001	1020	20030422	5	1024143	1	0.8
200304220235-001	1020	20030422	6	1008125	2	3.1
200304220235-001	1020	20030422	7	1005553	2	0.9
200304220235-001	1020	20030422	8	1024729	1	2.6
200304220235-001	1020	20030422	9	1004272	1	2.1
200304220235-001	1020	20030422	10	1004587	2	1.3
200304220235-001	1020	20030422	11	1007549	1	7.5
200304220235-001	1020	20030422	12	1024728	1	2.6
200304220235-001	1020	20030422	13	1002939	2	0.9
200304220235-001	1020	20030422	14	1024146	1	0.8
200304220235-001	1020	20030422	15	1003380	1	3.1
200304220235-001	1020	20030422	16	1001373	1	5.5
200304220236-001	1020	20030422	1	1017551	1	2.5
200304220237-001	1020	20030422	1	1021435	1	2.3
200304220237-001	1020	20030422	2	1021222	1	7.5
200304220238-001	1020	20030422	1	1001857	15	2.2
200304220239-001	1020	20030422	1	1006063	1	2.4
200304220239-001	1020	20030422	2	1008134	1	1.2
200304220239-001	1020	20030422	3	1008127	1	1.2
200304220240-001	1020	20030422	1	1000972	1	4.4
200304220240-001	1020	20030422	2	1004978	1	4.2
200304220241-001	1020	20030422	1	1008153	4	1
200304220241-001	1020	20030422	2	1020614	24	2.6
200304220242-001	1020	20030422	1	1006358	1	16.6
200304220242-001	1020	20030422	2	1001616	1	4.6
200304220243-001	1020	20030422	1	1021231	1	11
200304220244-001	1020	20030422	1	1005452	1	1.2
200304220244-001	1020	20030422	2	1004621	1	1.8
200304220245-001	1020	20030422	1	1005152	1	12.8
200304220246-001	1020	20030422	1	1013616	1	34.5
200304220246-001	1020	20030422	2	1003616	1	9.5
200304220246-001	1020	20030422	3	1003296	1	5.2
200304220246-001	1020	20030422	4	1008268	1	11.3
200304220246-001	1020	20030422	5	1007549	1	7.5
200304220247-001	1020	20030422	1	1001046	4	2
200304220247-001	1020	20030422	2	1022100	1	8.5
200304220247-001	1020	20030422	3	1001171	1	2.3
200304220247-001	1020	20030422	4	1001495	1	3.2
200304220248-001	1020	20030422	1	1001096	24	1.9
200304220249-001	1020	20030422	1	1001782	1	2.4
200304220249-001	1020	20030422	2	1002408	1	1.8
200304220249-001	1020	20030422	3	1001642	1	2
200304220249-001	1020	20030422	4	1001117	1	2
200304220250-001	1020	20030422	1	1006106	1	3.6
200304220251-001	1020	20030422	1	1001507	2	6.5
200304220252-001	1020	20030422	1	1016614	1	1.8
200304220252-001	1020	20030422	2	1004051	1	4.5
200304220252-001	1020	20030422	3	1005486	1	10.3
200304220252-001	1020	20030422	4	1004729	1	2.1
200304220252-001	1020	20030422	5	1004817	1	2.1
200304220252-001	1020	20030422	6	1004827	1	2.1
200304220253-001	1020	20030422	1	1022594	0.665	13.2
200304220253-001	1020	20030422	2	1002921	1	1.8
200304220253-001	1020	20030422	3	1010824	1	1.7
200304220253-001	1020	20030422	4	1011428	1	1
200304220253-001	1020	20030422	5	1010752	1	1.9
200304220254-001	1020	20030422	1	1004814	6	2
200304220254-001	1020	20030422	2	1022919	1	5.4
200304220255-001	1020	20030422	1	1004403	2	2.4
200304220255-001	1020	20030422	2	1004858	2	2.2
200304220255-001	1020	20030422	3	1022427	0.14	22
200304220256-001	1020	20030422	1	1016363	2	3.9
200304220256-001	1020	20030422	2	1001981	1	2.8
200304220256-001	1020	20030422	3	1006904	1	12.7
200304220256-001	1020	20030422	4	1008449	1	2.3
200304220256-001	1020	20030422	5	1000897	1	2.6
200304220256-001	1020	20030422	6	1002904	1	5
200304220257-001	1020	20030422	1	1001552	4	7.5
200304220257-001	1020	20030422	2	1008084	1	6.9
200304220257-001	1020	20030422	3	1016244	2	2.8
200304220257-001	1020	20030422	4	1001328	2	3.6
200304220257-001	1020	20030422	5	1014797	1	14.2
200304220258-001	1020	20030422	1	1001187	10	1.9
200304220258-001	1020	20030422	2	1022782	0.19	28.8
200304220258-001	1020	20030422	3	1006025	2	0.8
200304220258-001	1020	20030422	4	1006106	1	3.6
200304220258-001	1020	20030422	5	1006920	2	1
200304220259-001	1020	20030422	1	1002416	1	4.7
200304220259-001	1020	20030422	2	1001653	1	4.7
200304220260-001	1020	20030422	1	1025731	1	11.4
200304220260-001	1020	20030422	2	1007467	1	3.1
200304220260-001	1020	20030422	3	1024182	3	1.8
200304220261-001	1020	20030422	1	1001114	8	0.8
200304220261-001	1020	20030422	2	1016193	1	1
200304220261-001	1020	20030422	3	1021321	1	8.2
200304220261-001	1020	20030422	4	1016162	2	1.8
200304220262-001	1020	20030422	1	1002566	1	16.8
200304220262-001	1020	20030422	2	1003906	1	9.1
200304220263-001	1020	20030422	1	1024324	1	8.3
200304220263-001	1020	20030422	2	1001364	1	12
200304220263-001	1020	20030422	3	1010269	1	7.6
200304220263-001	1020	20030422	4	1005369	2	2.2
200304220263-001	1020	20030422	5	1010824	2	1.7
200304220263-001	1020	20030422	6	1015121	1	1.6
200304220263-001	1020	20030422	7	1004377	1	4
200304220263-001	1020	20030422	8	1005311	1	8.5
200304220264-001	1020	20030422	1	1005456	2	1.2
200304220264-001	1020	20030422	2	1005574	1	1.5
200304220264-001	1020	20030422	3	1006497	1	1.1
200304220265-001	1020	20030422	1	1003549	1	6.9
200304220265-001	1020	20030422	2	1003667	1	1
200304220265-001	1020	20030422	3	1005039	2	3.6
200304220265-001	1020	20030422	4	1004995	2	2.1
200304220265-001	1020	20030422	5	1011550	1	5
200304220266-001	1020	20030422	1	1001723	1	4.5
200304220266-001	1020	20030422	2	1004272	1	2.1
200304220266-001	1020	20030422	3	1008132	1	2.1
200304220266-001	1020	20030422	4	1014953	1	2.9
200304220266-001	1020	20030422	5	1006357	1	3.8
200304220266-001	1020	20030422	6	1002789	1	1.9
200304220266-001	1020	20030422	7	1007489	1	5.9
200304220266-001	1020	20030422	8	1011592	1	2
200304220266-001	1020	20030422	9	1004983	1	5.8
200304220267-001	1020	20030422	1	1001843	2	1.8
200304220268-001	1020	20030422	1	1001723	1	4.5
200304220269-001	1020	20030422	1	1020364	1	4.6
200304220269-001	1020	20030422	2	1007402	1	1.6
200304220269-001	1020	20030422	3	1004858	1	2.2
200304220269-001	1020	20030422	4	1007429	1	1.2
200304220270-001	1020	20030422	1	1006128	1	10.1
200304220271-001	1020	20030422	1	1004707	2	1.1
200304220272-001	1020	20030422	1	1000377	1	27.8
200304220272-001	1020	20030422	2	1021676	1.02	10
200304220272-001	1020	20030422	3	1003561	1	8.6
200304220272-001	1020	20030422	4	1004027	1	4.1
200304220273-001	1020	20030422	1	1006904	1	12.7
200304220273-001	1020	20030422	2	1001046	1	2
200304220273-001	1020	20030422	3	1018747	1	3.1
200304220273-001	1020	20030422	4	1002904	1	5
200304220274-001	1020	20030422	1	1001812	1	1.8
200304220275-001	1020	20030422	1	1022009	1	5.5
200304220276-001	1020	20030422	1	1022505	1.055	9.7
200304220276-001	1020	20030422	2	1008662	0.4	20
200304220276-001	1020	20030422	3	1002475	2	2.9
200304220276-001	1020	20030422	4	1021505	1	1.6
200304220276-001	1020	20030422	5	1021504	1	1.6
200304220276-001	1020	20030422	6	1021500	1	1.6
200304220276-001	1020	20030422	7	1015320	1	2.5
200304220276-001	1020	20030422	8	1008010	4	1
200304220276-001	1020	20030422	9	1023640	1	17.5
200304220277-001	1020	20030422	1	1001903	1	1.3
200304220278-001	1020	20030422	1	1005437	1	1.2
200304220279-001	1020	20030422	1	1005873	1	4.2
200304220279-001	1020	20030422	2	1005332	1	12.3
200304220279-001	1020	20030422	3	1004697	1	7.3
200304220279-001	1020	20030422	4	1013692	1	2.7
200304220279-001	1020	20030422	5	1010261	1	2.7
200304220280-001	1020	20030422	1	1022243	0.175	13.2
200304220280-001	1020	20030422	2	1022372	0.165	26
200304220280-001	1020	20030422	3	1003178	1	1.5
200304220281-001	1020	20030422	1	1003380	1	3.1
200304220281-001	1020	20030422	2	1008202	1	0.5
200304220281-001	1020	20030422	3	1022580	0.08	30
200304220282-001	1020	20030422	1	1001054	1	1.6
200304220282-001	1020	20030422	2	1001865	1	3.4
200304220283-001	1020	20030422	1	1009088	1	53.3
200304220284-001	1020	20030422	1	1001350	1	19.6
200304220285-001	1020	20030422	1	1004894	8	2
200304220285-001	1020	20030422	2	1024269	2	1.2
200304220285-001	1020	20030422	3	1001472	1	2
200304220285-001	1020	20030422	4	1003398	1	35.1
200304220285-001	1020	20030422	5	1006900	1	25.7
200304220286-001	1020	20030422	1	1008544	0.405	15
200304220286-001	1020	20030422	2	1022447	0.535	21.4
200304220287-001	1020	20030422	1	1023257	1	5.8
200304220288-001	1020	20030422	1	1026198	1	32.8
200304220288-001	1020	20030422	2	1021122	1	2.2
200304220288-001	1020	20030422	3	1005726	1	2.3
200304220288-001	1020	20030422	4	1007259	1	3
200304220288-001	1020	20030422	5	1006890	2	2.2
200304220289-001	1020	20030422	1	1001114	4	0.8
200304220289-001	1020	20030422	2	1023551	2	1.7
200304220290-001	1020	20030422	1	1001653	1	4.7
200304220291-001	1020	20030422	1	1002493	3	3.2
200304220292-001	1020	20030422	1	1025061	1	1.9
200304220292-001	1020	20030422	2	1004978	1	4.2
200304220292-001	1020	20030422	3	1025127	1	7.4
200304220293-001	1020	20030422	1	1003959	1	7.4
200304220294-001	1020	20030422	1	1004814	24	2
200304220294-001	1020	20030422	2	1012369	1	11.2
200304220294-001	1020	20030422	3	1003157	1	16.8
200304220294-001	1020	20030422	4	1002989	1	3.6
200304220294-001	1020	20030422	5	1000410	1	3
200304220294-001	1020	20030422	6	1001328	1	3.6
200304220294-001	1020	20030422	7	1001053	1	2.5
200304220295-001	1020	20030422	1	1001963	1	4.7
200304220295-001	1020	20030422	2	1002021	1	2.6
200304220295-001	1020	20030422	3	1007429	1	1.2
200304220296-001	1020	20030422	1	1012260	1	5
200304220297-001	1020	20030422	1	1008973	0.205	24.6
200304220298-001	1020	20030422	1	1007318	1	3.8
200304220299-001	1020	20030422	1	1021057	1	3
200304220300-001	1020	20030422	1	1003451	1	2.5
200304220300-001	1020	20030422	2	1018169	1	9.7
200304220301-001	1020	20030422	3	1002795	1	3.2
200304220301-001	1020	20030422	4	1024864	2	0.8
200304220301-001	1020	20030422	5	1021326	2	0.8
200304220301-001	1020	20030422	6	1001262	8	0.9
200304220301-001	1020	20030422	7	1024322	2	0.8
200304220302-001	1020	20030422	1	1010645	1	4.6
200304220302-001	1020	20030422	2	1015822	1	11.7
200304220302-001	1020	20030422	3	1004814	1	2
200304220302-001	1020	20030422	4	1002021	1	2.6
200304220303-001	1020	20030422	1	1004272	6	2.1
200304220303-001	1020	20030422	2	1008401	1	2.8
200304220304-001	1020	20030422	1	1015757	1	1
200304220305-001	1020	20030422	1	1001782	1	2.4
200304220305-001	1020	20030422	3	1006834	1	2.4
200304220305-001	1020	20030422	4	1021038	1	4.2
200304220305-001	1020	20030422	5	1009364	1	1.9
200304220306-001	1020	20030422	1	1008383	3	1.6
200304220306-001	1020	20030422	2	1006106	1	3.6
200304220307-001	1020	20030422	1	1024747	1	3
200304220307-001	1020	20030422	2	1006915	1	6.6
200304220307-001	1020	20030422	3	1011855	1	3.7
200304220307-001	1020	20030422	4	1011937	1	4
200304220307-001	1020	20030422	5	1002926	1	1
200304220307-001	1020	20030422	6	1007387	1	1.5
200304220307-001	1020	20030422	7	1004015	1	2.6
200304220307-001	1020	20030422	8	1024820	3	1.6
200304220307-001	1020	20030422	9	1002601	2	135
